net_name,f_type,cube_cnt,complete,fdp
P2_P2_P1_ADD_913_1132_U6_P2_P2_P1_ADD_913_1132_U39_B,sa1,30,0,5.2452087402e-06
P2_P2_P1_ADD_913_1132_U28_P2_P2_P1_ADD_913_1132_U8_B,sa1,30,0,4.3511390686e-06
P2_P2_P1_ADD_1047_U42_P2_P2_P1_ADD_1047_U173_A,sa1,16,1,2.3283064365e-10
P2_P2_P1_ADD_1047_U30_P2_P2_P1_ADD_1047_U149_A,sa1,16,1,1.4901161194e-08
P2_P2_P1_ADD_1047_U36_P2_P2_P1_ADD_1047_U143_A,sa1,16,1,1.8626451492e-09
P2_P2_P1_INSTADDRPOINTER_REG_4__SCAN_IN_P2_P2_P1_ADD_1047_U10_B,sa1,30,0,7.4214767665e-10
P2_P2_P1_ADD_1005_U96_P2_P2_P1_ADD_1005_U158_A,sa1,30,0,6.0026650317e-11
P2_P2_P1_INSTADDRPOINTER_REG_13__SCAN_IN_P2_P2_P1_ADD_1005_U137_B,sa1,30,0,3.0174851418e-06
P2_P2_P1_INSTADDRPOINTER_REG_9__SCAN_IN_P2_P2_P1_ADD_1005_U20_B,sa1,30,0,4.3655745685e-10
P2_P2_P1_INSTADDRPOINTER_REG_6__SCAN_IN_P2_P2_P1_ADD_1005_U14_B,sa1,30,0,1.5006662579e-11
P2_P2_P1_ADD_1037_U61_P2_P2_P1_ADD_1037_U138_A,sa1,16,1,4.5474735089e-13
P2_P2_P1_INSTADDRPOINTER_REG_24__SCAN_IN_P2_P2_P1_ADD_1037_U130_B,sa1,30,0,8.2492828369e-05
P2_P2_P1_INSTQUEUEWR_ADDR_REG_2__SCAN_IN_P2_P2_P1_SUB_912_U37_B,sa1,30,0,1.4304648559e-06
P2_P2_P1_INSTADDRPOINTER_REG_0__SCAN_IN_P2_P2_P1_ADD_882_1212_U204_B,sa1,30,0,7.7486038208e-06
P2_P2_P1_INSTADDRPOINTER_REG_1__SCAN_IN_P2_P2_P1_ADD_882_1212_U203_B,sa1,30,0,2.4735927582e-06
P2_P2_P1_INSTADDRPOINTER_REG_3__SCAN_IN_P2_P2_P1_ADD_882_1212_U201_B,sa1,30,0,1.0542571545e-06
P2_P2_P1_ADD_882_1212_U31_P2_P2_P1_ADD_882_1212_U127_B,sa1,30,0,1.3923272491e-07
P2_P2_P1_ADD_882_1212_U32_P2_P2_P1_ADD_882_1212_U127_A,sa1,30,0,2.2724270821e-07
P2_P2_P1_INSTQUEUEWR_ADDR_REG_2__SCAN_IN_P2_P2_P1_SUB_923_U35_B,sa1,30,0,1.4677643767e-06
P2_P2_P1_ADD_1058_U41_P2_P2_P1_ADD_1058_U170_A,sa1,30,0,3.9281152929e-19
P2_P2_P1_ADD_1058_U13_P2_P2_P1_ADD_1058_U162_A,sa1,30,0,6.4358240959e-15
P2_P2_P1_INSTADDRPOINTER_REG_20__SCAN_IN_P2_P2_P1_ADD_1058_U140_B,sa1,30,0,8.2969665527e-05
P2_P2_P1_SUB_868_U13_P2_P2_P1_ADD_868_U14_A,sa0,30,0,5.0757080317e-08
P2_P2_P1_ADD_1069_U101_P2_P2_P1_ADD_1069_U16_A,sa1,30,0,1.9652487865e-19
P2_P2_P1_ADD_1064_U61_P2_P2_P1_ADD_1064_U138_A,sa1,30,0,4.9101441161e-20
P2_P2_P1_INSTADDRPOINTER_REG_24__SCAN_IN_P2_P2_P1_ADD_1064_U130_B,sa1,30,0,8.3446502686e-05
P2_P2_P1_ADD_860_U101_P2_P2_P1_ADD_860_U16_A,sa1,30,0,1.8553691916e-10
P2_P2_P1_ADD_905_U113_P2_P2_P1_ADD_905_U40_A,sa1,30,0,1.1323209037e-10
P2_P2_P1_ADD_905_U110_P2_P2_P1_ADD_905_U34_A,sa1,30,0,5.5661075749e-10
P2_P2_P1_ADD_905_U104_P2_P2_P1_ADD_905_U22_A,sa1,30,0,3.5623088479e-08
P2_P2_P1_ADD_905_U101_P2_P2_P1_ADD_905_U16_A,sa1,30,0,2.8498470783e-07
P2_P2_P1_INSTADDRPOINTER_REG_11__SCAN_IN_P2_P2_P1_ADD_1026_U145_B,sa1,30,0,4.0512531996e-07
P2_P2_P1_ADD_1026_U58_P2_P2_P1_ADD_1026_U127_A,sa1,30,0,5.0515147620e-15
P2_P2_P1_ADD_1026_U97_P2_P2_P1_ADD_1026_U124_A,sa1,30,0,9.0807361630e-09
P2_P2_P1_SUB_996_U9_P2_P2_P1_SUB_996_U55_A,sa1,30,0,4.6099303290e-06
P2_P2_P1_SUB_868_1258_U53_P2_P2_P1_SUB_868_1258_U480_B,sa1,30,0,9.4345864454e-11
P2_P2_P1_SUB_868_1258_U35_P2_P2_P1_SUB_868_1258_U472_A,sa1,30,0,2.1156409957e-12
P2_P2_P1_SUB_868_1258_U50_P2_P2_P1_SUB_868_1258_U466_A,sa1,30,0,1.0768417269e-07
P2_P2_P1_SUB_868_1258_U41_P2_P2_P1_SUB_868_1258_U456_B,sa1,30,0,1.3498535623e-11
P2_P2_P1_SUB_868_1258_U26_P2_P2_P1_SUB_868_1258_U444_B,sa1,30,0,1.3411045074e-06
P2_P2_P1_SUB_868_1258_U61_P2_P2_P1_SUB_868_1258_U428_A,sa1,30,0,5.7060560721e-09
P2_P2_P1_INSTADDRPOINTER_REG_23__SCAN_IN_P2_P2_P1_SUB_868_1258_U420_B,sa1,30,0,5.2037648857e-08
P2_P2_P1_SUB_868_1258_U35_P2_P2_P1_SUB_868_1258_U418_A,sa1,30,0,2.8870999813e-08
P2_P2_P1_SUB_868_1258_U42_P2_P2_P1_SUB_868_1258_U365_B,sa1,30,0,1.0798828498e-10
P2_P2_P1_SUB_868_1258_U35_P2_P2_P1_SUB_868_1258_U364_A,sa1,30,0,1.2340706235e-10
P2_P2_P1_SUB_868_1258_U35_P2_P2_P1_SUB_868_1258_U355_A,sa1,30,0,2.8870999813e-08
P2_P2_P1_SUB_868_1258_U35_P2_P2_P1_SUB_868_1258_U346_A,sa1,30,0,1.9596768652e-11
P2_P2_P1_SUB_868_1258_U35_P2_P2_P1_SUB_868_1258_U337_A,sa1,30,0,1.5995738067e-10
P2_P2_P1_SUB_868_1258_U59_P2_P2_P1_SUB_868_1258_U321_B,sa1,30,0,3.8233305411e-14
P2_P2_P1_INSTADDRPOINTER_REG_20__SCAN_IN_P2_P2_P1_SUB_868_1258_U225_B,sa1,30,0,3.9926915940e-12
P2_P2_P1_INSTADDRPOINTER_REG_23__SCAN_IN_P2_P2_P1_SUB_868_1258_U205_B,sa0,30,0,5.2735593670e-15
P2_P2_P1_INSTADDRPOINTER_REG_20__SCAN_IN_P2_P2_P1_SUB_868_1258_U153_B,sa1,30,0,2.9815685920e-08
P2_P2_P1_INSTADDRPOINTER_REG_12__SCAN_IN_P2_P2_P1_SUB_868_1258_U152_B,sa1,30,0,3.8079815567e-07
P2_P2_P1_SUB_868_1258_U198_P2_P2_P1_SUB_868_1258_U10_C,sa1,30,0,2.4931168241e-11
P2_P2_P1_INSTQUEUEWR_ADDR_REG_3__SCAN_IN_P2_P2_P1_SUB_961_U50_B,sa1,30,0,1.8462098694e-06
P2_P2_P1_INSTADDRPOINTER_REG_10__SCAN_IN_P2_P2_P1_ADD_1052_U165_B,sa1,30,0,1.1634826660e-04
P2_P2_P1_INSTADDRPOINTER_REG_23__SCAN_IN_P2_P2_P1_ADD_1052_U161_B,sa1,30,0,1.1825561523e-04
P2_P2_P1_ADD_1052_U99_P2_P2_P1_ADD_1052_U160_A,sa1,30,0,3.4570693970e-06
P2_P2_P1_INSTADDRPOINTER_REG_17__SCAN_IN_P2_P2_P1_ADD_1052_U131_B,sa1,30,0,1.2016296387e-04
P2_P2_P1_INSTADDRPOINTER_REG_5__SCAN_IN_P2_P2_P1_ADD_1052_U13_B,sa1,30,0,3.7107383832e-10
P2_P2_P1_ADD_1052_U94_P2_P2_P1_ADD_1052_U8_A,sa1,30,0,7.4214767665e-10
P2_P2_P1_ADD_941_U111_P2_P2_P1_ADD_941_U42_A,sa1,30,0,8.2758507104e-16
P2_P2_P1_ADD_941_U105_P2_P2_P1_ADD_941_U30_A,sa1,30,0,1.9862583800e-15
P2_P2_P1_ADD_941_U102_P2_P2_P1_ADD_941_U24_A,sa1,30,0,3.2812294548e-14
P2_P2_P1_ADD_871_1242_U30_P2_P2_P1_ADD_871_1242_U207_B,sa1,30,0,6.5937638283e-07
P2_P2_P1_ADD_871_1242_U61_P2_P2_P1_ADD_871_1242_U204_A,sa1,30,0,7.0882189007e-13
P2_P2_P1_ADD_871_1242_U72_P2_P2_P1_ADD_871_1242_U202_A,sa1,30,0,6.7454722363e-15
P2_P2_P1_INSTQUEUEWR_ADDR_REG_1__SCAN_IN_P2_P2_P1_SUB_881_U33_B,sa1,28,1,1.0013580322e-05
P2_P2_P1_INSTADDRPOINTER_REG_12__SCAN_IN_P2_P2_P1_ADD_1042_U182_B,sa1,30,0,9.5605850220e-05
P2_P2_P1_INSTADDRPOINTER_REG_17__SCAN_IN_P2_P2_P1_ADD_1042_U132_B,sa1,30,0,9.9182128906e-05
P2_P2_P1_U2632_P2_P2_P1_ADD_902_1180_U12_A,sa1,30,0,1.0803341866e-06
P2_P2_P1_ADD_1063_U27_P2_P2_P1_ADD_1063_U192_A,sa1,16,1,7.4505805969e-09
P2_P2_P1_ADD_1063_U31_P2_P2_P1_ADD_1063_U188_A,sa1,16,1,1.8626451492e-09
P2_P2_P1_ADD_1063_U48_P2_P2_P1_ADD_1063_U162_A,sa1,16,1,4.5474735089e-13
P2_P2_P1_ADD_1063_U119_P2_P2_P1_ADD_1063_U27_B,sa1,30,0,2.6375346351e-10
P2_P2_P2_U2615_P2_P2_P2_ADD_913_1132_U10_A,sa1,30,0,2.1457672119e-06
P2_P2_P2_ADD_1047_U32_P2_P2_P2_ADD_1047_U181_A,sa1,16,1,7.4505805969e-09
P2_P2_P2_ADD_1047_U61_P2_P2_P2_ADD_1047_U125_A,sa1,16,1,4.5474735089e-13
P2_P2_P2_ADD_1047_U116_P2_P2_P2_ADD_1047_U52_A,sa1,30,0,1.3187673176e-11
P2_P2_P2_ADD_1047_U113_P2_P2_P2_ADD_1047_U46_A,sa1,30,0,1.0186340660e-10
P2_P2_P2_ADD_1047_U107_P2_P2_P2_ADD_1047_U34_A,sa1,30,0,6.7520886660e-09
P2_P2_P2_ADD_1047_U104_P2_P2_P2_ADD_1047_U28_A,sa1,30,0,5.2154064178e-08
P2_P2_P2_INSTADDRPOINTER_REG_10__SCAN_IN_P2_P2_P2_ADD_1005_U165_B,sa1,30,0,3.0398368835e-06
P2_P2_P2_INSTADDRPOINTER_REG_23__SCAN_IN_P2_P2_P2_ADD_1005_U161_B,sa1,30,0,2.9876828194e-06
P2_P2_P2_INSTADDRPOINTER_REG_17__SCAN_IN_P2_P2_P2_ADD_1005_U131_B,sa1,30,0,3.0174851418e-06
P2_P2_P2_INSTADDRPOINTER_REG_5__SCAN_IN_P2_P2_P2_ADD_1005_U13_B,sa1,30,0,3.0013325159e-11
P2_P2_P2_ADD_1037_U122_P2_P2_P2_ADD_1037_U57_A,sa1,30,0,3.2969182939e-12
P2_P2_P2_ADD_1037_U116_P2_P2_P2_ADD_1037_U45_A,sa1,30,0,2.1100277081e-10
P2_P2_P2_ADD_1037_U113_P2_P2_P2_ADD_1037_U39_A,sa1,30,0,1.6880221665e-09
P2_P2_P2_ADD_1037_U107_P2_P2_P2_ADD_1037_U27_A,sa1,30,0,1.0803341866e-07
P2_P2_P2_INSTQUEUEWR_ADDR_REG_2__SCAN_IN_P2_P2_P2_SUB_901_U37_B,sa1,30,0,1.0490417480e-05
P2_P2_P2_INSTQUEUEWR_ADDR_REG_1__SCAN_IN_P2_P2_P2_SUB_912_U63_B,sa1,30,0,1.1920462768e-06
P2_P2_P2_INSTQUEUEWR_ADDR_REG_0__SCAN_IN_P2_P2_P2_SUB_912_U46_B,sa1,30,0,1.1920462768e-06
P2_P2_P2_SUB_1015_U11_P2_P2_P2_SUB_1015_U50_A,sa1,30,0,7.5995740190e-07
P2_P2_P2_SUB_1015_U10_P2_P2_P2_SUB_1015_U33_A,sa1,30,0,2.8312033606e-07
P2_P2_P2_ADD_882_1212_U40_P2_P2_P2_ADD_882_1212_U243_A,sa1,30,0,9.6857547760e-08
P2_P2_P2_ADD_882_1212_U34_P2_P2_P2_ADD_882_1212_U122_B,sa1,30,0,7.3760747910e-07
P2_P2_P2_ADD_882_1212_U35_P2_P2_P2_ADD_882_1212_U122_A,sa1,30,0,1.0579824448e-06
P2_P2_P2_ADD_882_1212_U110_P2_P2_P2_ADD_882_1212_U46_B,sa1,30,0,8.2431688497e-07
P2_P2_P2_INSTQUEUEWR_ADDR_REG_3__SCAN_IN_P2_P2_P2_SUB_923_U50_B,sa1,30,0,1.0547361597e-06
P2_P2_P2_ADD_1058_U31_P2_P2_P2_ADD_1058_U160_A,sa1,30,0,1.2569968937e-17
P2_P2_P2_ADD_1058_U52_P2_P2_P2_ADD_1058_U130_A,sa1,30,0,1.2275360290e-20
P2_P2_P2_ADD_1058_U120_P2_P2_P2_ADD_1058_U53_A,sa1,30,0,1.3187673176e-11
P2_P2_P2_ADD_1058_U114_P2_P2_P2_ADD_1058_U41_A,sa1,30,0,8.4401108325e-10
P2_P2_P2_ADD_1058_U111_P2_P2_P2_ADD_1058_U35_A,sa1,30,0,6.7520886660e-09
P2_P2_P2_ADD_1058_U105_P2_P2_P2_ADD_1058_U23_A,sa1,30,0,4.3213367462e-07
P2_P2_P2_ADD_1058_U102_P2_P2_P2_ADD_1058_U17_A,sa1,30,0,3.4570693970e-06
P2_P2_P2_ADD_1064_U122_P2_P2_P2_ADD_1064_U57_A,sa1,30,0,3.2969182939e-12
P2_P2_P2_ADD_1064_U116_P2_P2_P2_ADD_1064_U45_A,sa1,30,0,2.1100277081e-10
P2_P2_P2_ADD_1064_U113_P2_P2_P2_ADD_1064_U39_A,sa1,30,0,1.6880221665e-09
P2_P2_P2_ADD_1064_U107_P2_P2_P2_ADD_1064_U27_A,sa1,30,0,1.0803341866e-07
P2_P2_P2_ADD_952_U100_P2_P2_P2_ADD_952_U20_A,sa1,30,0,2.2817403078e-08
P2_P2_P2_ADD_1026_U94_P2_P2_P2_ADD_1026_U170_A,sa1,30,0,1.4528768588e-07
P2_P2_P2_ADD_1026_U38_P2_P2_P2_ADD_1026_U163_A,sa1,30,0,5.1727511163e-12
P2_P2_P2_ADD_1026_U28_P2_P2_P2_ADD_1026_U155_A,sa1,30,0,1.6552803572e-10
P2_P2_P2_INSTADDRPOINTER_REG_22__SCAN_IN_P2_P2_P2_ADD_1026_U141_B,sa1,30,0,4.0512531996e-07
P2_P2_P2_ADD_1026_U118_P2_P2_P2_ADD_1026_U56_A,sa1,30,0,1.2490009027e-14
