net_name,f_type,cube_cnt,complete,fdp
BYTEENABLE_REG_0__SCAN_IN,sa1,64,1,4.9999999974e-01
BYTEENABLE_REG_1__SCAN_IN,sa0,34,1,4.9999999974e-01
EBX_REG_9__SCAN_IN,sa0,100,0,4.5781993900e-01
EBX_REG_8__SCAN_IN,sa1,100,0,4.5163875945e-01
EAX_REG_9__SCAN_IN,sa1,100,0,4.4478335707e-01
REQUESTPENDING_REG_SCAN_IN,sa0,100,0,2.4034179111e-01
BYTEENABLE_REG_1__SCAN_IN,sa1,34,1,4.9999999974e-01
BYTEENABLE_REG_2__SCAN_IN,sa0,33,1,4.9999999974e-01
EBX_REG_9__SCAN_IN,sa1,100,0,4.5970173040e-01
REQUESTPENDING_REG_SCAN_IN,sa1,100,0,3.0862838674e-01
BYTEENABLE_REG_2__SCAN_IN,sa1,33,1,4.9999999974e-01
BYTEENABLE_REG_3__SCAN_IN,sa0,33,1,4.9999999974e-01
BYTEENABLE_REG_3__SCAN_IN,sa1,33,1,4.9999999974e-01
INSTQUEUERD_ADDR_REG_0__SCAN_IN,sa0,100,0,2.5023160997e-01
STATE2_REG_0__SCAN_IN,sa0,100,0,3.2191875580e-01
BS16_N,sa0,3,1,1.2500000000e-01
INSTQUEUERD_ADDR_REG_0__SCAN_IN,sa1,100,0,2.9698965246e-01
INSTQUEUERD_ADDR_REG_1__SCAN_IN,sa0,100,0,2.8159181652e-01
STATE2_REG_0__SCAN_IN,sa1,100,0,4.3907392210e-01
STATE2_REG_1__SCAN_IN,sa0,100,0,5.0000000000e-01
BS16_N,sa1,3,1,1.2500000000e-01
INSTQUEUERD_ADDR_REG_1__SCAN_IN,sa1,100,0,1.8751470342e-01
INSTQUEUERD_ADDR_REG_2__SCAN_IN,sa0,100,0,2.3444373654e-01
STATE2_REG_1__SCAN_IN,sa1,100,0,4.9834883213e-01
STATE2_REG_2__SCAN_IN,sa0,100,0,4.5971679688e-01
INSTQUEUERD_ADDR_REG_2__SCAN_IN,sa1,100,0,2.0317979563e-01
INSTQUEUERD_ADDR_REG_3__SCAN_IN,sa0,100,0,1.8775240477e-01
STATE2_REG_3__SCAN_IN,sa0,100,0,2.4613189696e-01
STATE2_REG_2__SCAN_IN,sa1,100,0,4.9875535359e-01
INSTQUEUERD_ADDR_REG_4__SCAN_IN,sa0,100,0,2.6398350732e-01
INSTQUEUERD_ADDR_REG_3__SCAN_IN,sa1,100,0,2.2707618803e-01
STATE2_REG_3__SCAN_IN,sa1,100,0,3.2952874351e-01
INSTQUEUERD_ADDR_REG_4__SCAN_IN,sa1,100,0,2.6480715828e-01
LWORD_REG_10__SCAN_IN,sa0,100,0,4.6902116040e-01
LWORD_REG_11__SCAN_IN,sa0,100,0,4.6902116040e-01
LWORD_REG_10__SCAN_IN,sa1,100,0,4.6902116040e-01
LWORD_REG_12__SCAN_IN,sa0,100,0,4.6902116040e-01
LWORD_REG_11__SCAN_IN,sa1,100,0,4.6902116040e-01
LWORD_REG_13__SCAN_IN,sa0,100,0,4.6902116040e-01
LWORD_REG_12__SCAN_IN,sa1,100,0,4.6902116040e-01
LWORD_REG_14__SCAN_IN,sa0,100,0,4.6902116040e-01
LWORD_REG_13__SCAN_IN,sa1,100,0,4.6902116040e-01
INSTQUEUE_REG_0__0__SCAN_IN,sa0,100,0,4.7594666481e-01
LWORD_REG_15__SCAN_IN,sa0,100,0,4.6902116040e-01
LWORD_REG_14__SCAN_IN,sa1,100,0,4.6902116040e-01
INSTADDRPOINTER_REG_0__SCAN_IN,sa0,100,0,4.1031134874e-01
INSTQUEUE_REG_1__0__SCAN_IN,sa0,100,0,4.8316782713e-01
INSTQUEUE_REG_0__0__SCAN_IN,sa1,100,0,4.8147583008e-01
INSTQUEUE_REG_0__1__SCAN_IN,sa0,100,0,4.5657348633e-01
LWORD_REG_15__SCAN_IN,sa1,100,0,4.6902116040e-01
INSTADDRPOINTER_REG_1__SCAN_IN,sa0,100,0,3.7767307460e-01
INSTADDRPOINTER_REG_0__SCAN_IN,sa1,100,0,3.8043511659e-01
INSTQUEUE_REG_2__0__SCAN_IN,sa0,82,1,4.8318481445e-01
INSTQUEUE_REG_1__0__SCAN_IN,sa1,100,0,4.8315167427e-01
INSTQUEUE_REG_1__1__SCAN_IN,sa0,90,1,4.8318481445e-01
INSTQUEUE_REG_0__1__SCAN_IN,sa1,90,1,4.8318481445e-01
INSTQUEUE_REG_0__2__SCAN_IN,sa0,100,0,4.8260498047e-01
INSTADDRPOINTER_REG_2__SCAN_IN,sa0,100,0,3.7582433224e-01
INSTADDRPOINTER_REG_1__SCAN_IN,sa1,100,0,3.7735550106e-01
INSTQUEUE_REG_3__0__SCAN_IN,sa0,100,0,4.8294287920e-01
INSTQUEUE_REG_2__0__SCAN_IN,sa1,99,1,4.8318481445e-01
