name,type,cube,rel,var,den
g992_g3461_A,sa0,2,3,1.2500000000e-01
g438_g4347_A,sa1,2,2,2.5000000000e-01
g590_g4609_A,sa1,2,2,2.5000000000e-01
g388_g4740_A,sa0,30,20,4.0669250488e-01
g617_g5149_A,sa1,2,2,2.5000000000e-01
g388_II13928_A,sa1,2,1,5.0000000000e-01
g813_g5655_A,sa1,2,1,5.0000000000e-01
g753_g5716_A,sa0,6,13,3.7841796875e-03
g903_g5718_A,sa1,2,2,2.5000000000e-01
g744_g5760_A,sa1,6,15,9.4604492188e-04
g912_g5763_A,sa1,2,2,2.5000000000e-01
g249_g5806_A,sa0,2,2,2.5000000000e-01
g246_g5853_A,sa1,2,2,2.5000000000e-01
g924_g5860_A,sa0,2,2,2.5000000000e-01
g125_g5893_A,sa1,10,23,2.1876418591e-01
g945_g5902_A,sa0,2,2,2.5000000000e-01
g270_g5928_A,sa1,2,2,2.5000000000e-01
g633_g6177_A,sa1,30,53,4.6875003964e-02
g490_g7347_A,sa0,2,2,2.5000000000e-01
g496_g7530_A,sa0,2,2,2.5000000000e-01
g6048_g10765_A,sa1,3,5,9.3750000000e-02
g8336_g12149_A,sa1,2,2,2.5000000000e-01
g8347_g12157_A,sa0,30,78,2.8406532603e-02
g8354_g12159_A,sa0,30,92,1.6185350778e-02
g8366_g12174_A,sa0,30,54,1.4698567513e-07
g8372_g12176_A,sa1,2,2,2.5000000000e-01
g10664_II19469_A,sa1,30,14,2.0880126953e-01
g8494_g12325_A,sa0,30,45,1.0515640344e-02
g10549_II19539_A,sa1,30,8,1.8750000000e-01
g10683_II19549_A,sa1,30,14,2.0672607422e-01
g10683_II19576_A,sa1,30,8,1.8750000000e-01
g10789_II19615_A,sa0,30,51,3.7214931581e-08
g10784_II19628_A,sa1,30,46,2.6419456844e-08
g10855_II19648_A,sa0,30,47,1.2241525837e-07
g8614_g12466_A,sa0,12,13,2.4987792969e-01
g8617_g12472_A,sa0,2,3,1.2500000000e-01
g8580_g12473_A,sa0,30,57,2.3585271835e-01
g8622_g12476_A,sa0,2,3,1.2500000000e-01
g8632_g12493_A,sa0,2,3,1.2500000000e-01
g8646_g12505_A,sa1,2,2,2.5000000000e-01
g8667_g12530_A,sa0,2,3,1.2500000000e-01
g8673_g12533_A,sa0,2,3,1.2500000000e-01
g8745_g12560_A,sa0,2,3,1.2500000000e-01
g8771_g12642_A,sa0,5,10,2.4414062500e-02
g10735_II19777_A,sa0,30,30,4.1719061136e-01
g10486_II19791_A,sa1,30,14,2.0880126953e-01
g10147_II19797_A,sa1,5,4,1.8750000000e-01
g6980_g10705_B,sa1,30,9,1.2304687500e-01
g6980_g10723_B,sa1,30,9,1.2304687500e-01
g10617_II19859_A,sa0,30,14,2.3254394531e-02
g7426_g10746_B,sa0,30,9,9.3750000000e-02
g7426_g10763_B,sa1,30,9,1.2304687500e-01
g9006_g12965_A,sa0,2,3,1.2500000000e-01
g9010_g12969_A,sa1,2,2,2.5000000000e-01
g9016_g12973_A,sa0,30,61,9.9375392109e-04
g9196_g13152_A,sa1,2,2,2.5000000000e-01
g9290_g13166_A,sa1,2,3,1.2500000000e-01
g9306_g13168_A,sa1,2,2,2.5000000000e-01
g9338_g13173_A,sa0,30,34,6.3546180725e-02
g9443_g13185_A,sa0,21,21,5.4969787598e-02
g9450_g13187_A,sa0,30,20,4.4857025146e-02
g9913_g13237_A,sa0,30,22,1.2144756317e-01
g9936_g13240_A,sa1,2,2,2.5000000000e-01
g9962_g13242_A,sa0,30,19,1.3099861145e-01
g8296_g12523_A,sa0,30,58,1.2500000829e-01
g5556_g12544_B,sa0,30,58,1.2500000829e-01
g3774_g13165_B,sa0,30,58,1.2500000829e-01
g6980_g13037_B,sa0,3,6,3.1250000000e-02
g9534_g11662_A,sa1,11,6,2.1875000000e-01
g9534_g11672_A,sa0,3,6,3.1250000000e-02
g9534_g13058_A,sa0,3,6,3.1250000000e-02
g7426_g13067_B,sa1,3,6,3.1250000000e-02
g3366_g11683_B,sa0,3,6,3.1250000000e-02
g3366_g11691_B,sa1,3,6,3.1250000000e-02
g6912_g13059_B,sa1,3,6,3.1250000000e-02
g6980_g13090_B,sa1,3,6,3.1250000000e-02
g9822_g13093_A,sa1,11,6,2.1875000000e-01
g3522_g11698_B,sa0,3,6,3.1250000000e-02
g9676_g13114_A,sa0,3,6,3.1250000000e-02
g3678_g11704_B,sa0,3,6,3.1250000000e-02
g9822_g13094_A,sa0,3,6,3.1250000000e-02
g9534_g11707_A,sa1,11,6,2.1875000000e-01
g6678_g13123_B,sa0,3,6,3.1250000000e-02
g9534_g11708_A,sa0,30,53,2.2040994954e-03
g9676_g13104_A,sa1,30,53,1.4160157788e-01
g9822_g13129_A,sa1,30,53,1.4404298041e-01
g9534_g11716_A,sa1,11,6,2.1875000000e-01
g7488_g13122_B,sa1,3,6,3.1250000000e-02
g7488_g13132_B,sa0,3,6,3.1250000000e-02
g3834_g11728_B,sa0,3,6,3.1250000000e-02
g3678_g11730_B,sa1,3,6,3.1250000000e-02
g2883_g11617_B,sa0,8,3,1.2500000000e-01
g14691_II22768_A,sa1,30,99,9.2981178312e-14
g6314_g15664_B,sa1,3,4,1.2500000000e-01
g7085_g15812_B,sa0,3,4,1.2500000000e-01
g3566_g13525_B,sa1,3,4,1.2500000000e-01
g6314_g15845_B,sa0,28,8,1.2500000000e-01
g14885_II23591_A,sa1,30,31,1.6484409571e-06
g3566_g13535_B,sa0,3,4,1.2500000000e-01
g14966_II23682_A,sa0,30,34,1.6880221665e-09
g7085_g15901_B,sa1,21,7,1.2500000000e-01
g3566_g13561_B,sa1,3,4,1.2500000000e-01
g14337_II23996_A,sa0,2,11,4.8828125000e-04
g2912_g16439_B,sa0,6,13,8.5449218750e-04
g3678_g13621_B,sa0,10,6,1.4062500000e-01
g14776_II24916_A,sa0,4,6,5.7812500000e-01
g14849_II24923_A,sa1,9,6,4.2187500000e-01
g16867_II25308_A,sa1,3,3,2.5000000000e-01
g17746_II25338_A,sa1,12,11,9.9951171875e-01
g17959_II25351_A,sa0,2,11,4.8828125000e-04
g17145_II25778_A,sa0,30,32,3.6087989807e-01
g17168_II25826_A,sa1,30,61,2.4539947510e-01
g17177_II25862_A,sa1,30,67,5.5999791657e-03
g4671_g17219_A,sa0,30,109,1.3276216250e-03
g4848_g17221_A,sa1,30,109,3.9917034815e-03
g6568_g18201_B,sa0,5,7,2.3437500000e-02
g17791_II26266_A,sa0,16,10,8.8867187500e-02
g16913_II26972_A,sa1,30,63,2.0751953125e-03
g17086_II26980_A,sa0,30,95,4.6386720942e-03
g19358_II27264_A,sa0,30,57,2.1514892578e-03
g19457_II27318_A,sa0,30,69,2.1514892578e-03
g19457_II27372_A,sa0,30,66,2.1515209838e-03
g19457_II27426_A,sa0,30,66,2.1515209838e-03
g19358_II28443_A,sa0,30,57,2.1514892578e-03
g21238_II28876_A,sa0,11,8,1.2109375000e-01
g6314_g21659_B,sa0,17,17,1.2207031250e-04
g6369_g21721_B,sa0,17,17,1.2207031250e-04
g6314_g21686_B,sa0,3,14,1.2207031250e-04
g6232_g21759_B,sa0,10,21,1.2207031250e-04
g6519_g21741_B,sa1,3,14,1.2207031250e-04
g7329_g21732_B,sa1,5,9,5.8593750000e-03
g21432_II29797_A,sa1,4,4,6.2500000000e-01
g21385_II29881_A,sa0,3,4,3.7500000000e-01
g24997_II33145_A,sa0,30,13,8.9379882813e-01
g1186_g24627_A,sa1,30,42,2.2583011100e-03
g25088_II33278_A,sa1,5,12,7.3242187500e-04
g1365_g25096_B,sa0,5,12,7.3242187500e-04
g5438_g25028_B,sa0,30,28,8.5941344500e-02
g6945_g25023_B,sa1,30,31,8.4838969633e-03
g6751_g25064_B,sa1,30,29,1.8737833947e-02
g3338_g24463_B,sa1,30,29,3.5291681066e-02
g3650_g24466_B,sa1,30,28,7.3243118823e-03
g7391_g25063_B,sa1,30,28,1.3671956956e-02
g3806_g24472_B,sa1,30,28,9.2774331570e-03
g7391_g25073_B,sa0,30,29,2.3086566478e-02
g25870_II33990_A,sa1,30,30,3.6042869091e-02
g25954_II34077_A,sa1,30,40,9.5690518083e-04
g6184_g25605_B,sa0,5,13,3.6621093750e-04
g25969_II34207_A,sa0,30,45,5.2508044473e-02
g26265_II34909_A,sa1,6,10,1.3281250000e-01
g26534_II34946_A,sa1,7,8,5.3125000000e-01
g26892_II35731_A,sa1,30,63,2.4189715981e-06
g26906_II35744_A,sa1,30,49,4.4306274081e-06
g26928_II35750_A,sa0,30,49,5.0594735376e-02
g3306_g26772_B,sa1,30,31,1.4635697007e-02
g6713_g27119_B,sa0,30,32,8.6841508746e-03
g26931_II35783_A,sa0,30,46,4.7575361622e-02
g7265_g27125_B,sa0,30,33,3.9011389017e-03
g56_g27571_B,sa0,11,15,9.4604492188e-04
g27667_II36234_A,sa1,16,12,2.4902343750e-01
g27674_II36246_A,sa0,5,12,7.5097656250e-01
g7265_g27431_B,sa0,30,95,6.3093006611e-03
g27674_II36371_A,sa1,18,12,2.4902343750e-01
g28194_II37228_A,sa1,30,22,6.9964647293e-02
g28179_II37280_A,sa0,21,28,7.5854492188e-01
g28179_II37415_A,sa0,21,28,7.5854492188e-01
g28512_II37757_A,sa0,30,67,8.7890749569e-03
g28512_II37765_A,sa1,30,99,4.7538224468e-09
g28501_II37858_A,sa0,30,86,3.0517711694e-03
g28501_II37875_A,sa1,30,99,1.7754480243e-02
g28529_II37901_A,sa1,30,99,2.1838396788e-02
g28501_II37939_A,sa0,30,99,3.0518063040e-03
g28941_II38282_A,sa0,10,14,1.2304687500e-01
g29039_II38355_A,sa0,16,14,1.2304687500e-01
g28920_II38536_A,sa1,14,14,1.2695312500e-01
g29039_II38606_A,sa1,11,12,5.0781250000e-01
g28903_II38617_A,sa0,9,12,4.9218750000e-01
g337_g5709_A,sa0,30,49,1.8424088921e-09
g337_g5807_A,sa1,30,59,1.1088559432e-08
g219_g8327_B,sa1,30,83,8.8745995375e-04
g909_g8340_B,sa0,30,110,3.6621096615e-04
g240_g8387_B,sa1,30,98,1.1329912356e-10
g249_g8433_B,sa0,30,87,4.8014671134e-04
g246_g8463_B,sa0,30,100,4.5580094588e-08
g942_g8505_B,sa0,30,87,6.4323855798e-04
g882_g8520_B,sa0,30,96,6.1035310013e-05
g411_g9764_B,sa1,30,31,1.2293457985e-06
g6678_g10037_A,sa0,30,67,2.6450513702e-04
g1798_g10065_B,sa0,5,6,1.4062500000e-01
g7085_g10169_A,sa1,30,65,2.7051498819e-09
g4468_g10194_B,sa0,5,6,1.4062500000e-01
g6448_g10194_A,sa1,5,6,1.4062500000e-01
g6643_g10198_A,sa0,5,6,1.4062500000e-01
g7358_g10238_B,sa0,22,14,2.4975585938e-01
g6838_g10255_A,sa0,30,63,3.7591973978e-09
g7488_g10270_A,sa1,30,80,1.2207042892e-04
g4587_g10272_B,sa1,30,84,2.6344650905e-08
g3366_g10288_A,sa1,30,56,4.1602389303e-04
g6912_g10289_A,sa0,30,59,1.0681154902e-03
g4629_g10294_B,sa0,30,73,3.3537626010e-09
g4644_g10296_B,sa1,5,6,1.4062500000e-01
g5473_g10297_A,sa0,5,6,1.4062500000e-01
g6713_g10299_A,sa0,30,28,1.2549167871e-01
g4677_g10309_B,sa0,30,75,3.0288944772e-09
g6783_g10309_A,sa1,30,100,1.1170300240e-09
g4693_g10319_B,sa1,30,80,2.5508440146e-10
g3678_g10319_A,sa0,30,68,3.2970347876e-04
g2498_g10328_B,sa0,5,6,1.4062500000e-01
g7488_g10352_A,sa0,30,68,6.6401692049e-04
g6486_g10364_A,sa0,5,6,1.4062500000e-01
g4754_g10367_B,sa0,30,65,1.3961869185e-03
g4760_g10369_B,sa1,30,64,1.3735147429e-04
g3494_g10376_A,sa1,5,6,1.4062500000e-01
g4780_g10377_B,sa0,5,6,1.4062500000e-01
g6751_g10378_A,sa0,5,6,1.4062500000e-01
g1276_g10379_B,sa1,30,22,3.9923667908e-02
g6980_g10383_A,sa0,30,65,1.1139115670e-03
g4806_g10387_B,sa0,30,76,3.0962190103e-09
g3618_g10388_A,sa0,5,6,1.4062500000e-01
g4821_g10389_B,sa1,5,6,1.4062500000e-01
g7195_g10393_A,sa0,5,6,1.4062500000e-01
g4833_g10396_B,sa0,30,63,3.0233221717e-04
g4888_g10430_B,sa1,5,6,1.4062500000e-01
g4908_g10438_B,sa0,30,48,1.4444914025e-03
g6945_g10445_A,sa0,30,22,3.9970397949e-02
g4948_g10452_B,sa0,5,6,1.4062500000e-01
g7195_g10456_A,sa0,5,6,1.4062500000e-01
g4973_g10463_B,sa0,30,28,5.2996575832e-03
g3678_g10463_A,sa0,30,28,5.3213834763e-03
g7358_g10464_A,sa0,30,67,4.6146363090e-04
g7426_g10477_A,sa0,30,57,1.2210021123e-04
g6643_g10494_A,sa1,30,39,6.2073030989e-02
g3366_g10496_A,sa0,30,64,8.6595123049e-04
g5038_g10497_B,sa0,30,60,4.1110185478e-08
g3462_g10498_A,sa1,5,6,1.4062500000e-01
g5044_g10499_B,sa1,30,27,1.6741380095e-03
g6945_g10507_A,sa1,5,6,1.4062500000e-01
g7195_g10518_A,sa1,5,6,1.4062500000e-01
g3678_g10525_A,sa1,30,55,1.6290132141e-03
g7358_g10526_A,sa1,30,36,1.4598596172e-03
g5556_g10529_A,sa0,5,6,1.4062500000e-01
g7488_g10540_A,sa1,30,51,9.2001242253e-04
g6643_g10557_A,sa1,30,52,4.7788136818e-02
g3366_g10558_A,sa1,30,55,1.8953869585e-08
g6713_g10559_A,sa1,30,25,4.3390095234e-03
g3494_g10566_A,sa0,5,6,1.4062500000e-01
g1294_g10568_B,sa1,30,27,8.1858091056e-02
g5179_g10581_B,sa0,5,6,1.4062500000e-01
g7195_g10581_A,sa1,5,6,1.4062500000e-01
g1982_g10583_B,sa0,30,22,6.9850921631e-02
g7391_g10592_A,sa1,5,6,1.4062500000e-01
g5218_g10596_B,sa0,30,67,4.2725899746e-04
g5224_g10598_B,sa1,30,63,1.2016296483e-04
g7391_g10638_A,sa0,5,6,1.4062500000e-01
g2679_g10641_B,sa1,30,30,6.9617789239e-02
g5286_g10644_B,sa1,30,81,1.5987536815e-14
g6980_g10680_A,sa0,30,48,1.6497324395e-08
g3774_g10682_A,sa0,30,27,1.4331936836e-03
g2685_g10690_B,sa0,30,24,9.7036361694e-02
g7391_g10691_A,sa1,30,51,5.4839868440e-02
g2924_g10693_C,sa0,2,11,4.8828125000e-04
g7462_g10693_A,sa0,2,11,4.8828125000e-04
g5369_g10724_B,sa0,30,41,1.9806975615e-08
g7426_g10729_A,sa0,30,48,1.5209479898e-08
g5391_g10764_B,sa1,30,43,1.4049874153e-07
g8378_g11612_B,sa0,2,2,2.5000000000e-01
g8643_g11805_B,sa1,2,3,1.2500000000e-01
g8670_g11851_B,sa0,2,2,2.5000000000e-01
g8766_g12070_B,sa0,2,2,2.5000000000e-01
g7916_g12128_A,sa1,2,2,2.5000000000e-01
g8093_g12186_A,sa0,2,2,2.5000000000e-01
g8832_g12274_B,sa0,2,2,2.5000000000e-01
g8853_g12307_B,sa0,2,2,2.5000000000e-01
g8882_g12331_B,sa1,2,3,1.2500000000e-01
g8915_g12353_B,sa0,2,2,2.5000000000e-01
g9134_g12494_B,sa0,2,2,2.5000000000e-01
g6418_g13671_A,sa1,2,2,2.5000000000e-01
g7632_g13933_A,sa1,2,2,2.5000000000e-01
g7679_g14022_A,sa0,2,2,2.5000000000e-01
g7739_g14213_A,sa1,2,2,2.5000000000e-01
g7760_g14327_A,sa1,2,2,2.5000000000e-01
g7852_g15244_A,sa0,2,2,2.5000000000e-01
g7964_g15320_A,sa1,2,2,2.5000000000e-01
g4492_g15336_A,sa1,3,3,3.7500000000e-01
g4668_g15422_A,sa0,3,3,3.7500000000e-01
g4763_g15470_A,sa1,3,3,3.7500000000e-01
g4800_g15487_A,sa1,3,3,3.7500000000e-01
g4845_g15506_A,sa0,3,3,3.7500000000e-01
g7607_g15902_A,sa1,2,13,1.2207031250e-04
g5618_g16046_A,sa1,2,2,2.5000000000e-01
g7892_g17022_A,sa0,2,2,2.5000000000e-01
g7721_g17166_A,sa0,3,3,3.7500000000e-01
g7751_g17181_A,sa0,3,3,3.7500000000e-01
g4049_g17408_A,sa1,5,5,4.6875000000e-01
g4118_g17448_A,sa0,5,5,4.6875000000e-01
g4228_g17509_A,sa0,5,5,4.6875000000e-01
g4254_g17527_A,sa1,5,5,4.6875000000e-01
g4292_g17544_A,sa0,5,5,4.6875000000e-01
g4415_g17619_A,sa0,5,5,4.6875000000e-01
g4480_g17652_A,sa1,5,5,4.6875000000e-01
g4614_g17735_A,sa0,5,5,4.6875000000e-01
g4760_g17814_A,sa0,5,5,4.6875000000e-01
g4905_g17902_A,sa1,5,5,4.6875000000e-01
g5012_g17966_A,sa1,5,5,4.6875000000e-01
g5095_g18037_A,sa0,5,5,4.6875000000e-01
g5126_g18059_A,sa1,5,5,4.6875000000e-01
g5283_g18245_A,sa0,5,5,4.6875000000e-01
g14837_II24619_B,sa1,30,38,2.9642251320e-08
g14776_II24619_A,sa0,30,36,3.5681296140e-08
g16266_II24738_C,sa0,30,36,3.5681296140e-08
g14863_II24738_A,sa1,30,35,7.1362592280e-08
g8230_g19591_A,sa0,3,3,3.7500000000e-01
g1319_g19635_A,sa0,2,5,3.1250000000e-02
g4076_g19650_A,sa0,3,3,3.7500000000e-01
g4133_g19665_A,sa0,3,3,3.7500000000e-01
g4162_g19672_A,sa0,3,3,3.7500000000e-01
g4205_g19692_A,sa0,3,3,3.7500000000e-01
g4211_g19694_A,sa1,3,3,3.7500000000e-01
g4266_g19711_A,sa1,3,3,3.7500000000e-01
g2707_g19723_A,sa0,2,5,3.1250000000e-02
g6131_g19726_B,sa1,2,4,6.2500000000e-02
g1339_g19741_A,sa0,2,5,3.1250000000e-02
g1346_g19743_A,sa0,2,5,3.1250000000e-02
g4421_g19755_A,sa0,3,3,3.7500000000e-01
g1332_g19774_A,sa1,2,5,3.1250000000e-02
g2033_g19784_A,sa1,2,5,3.1250000000e-02
g2040_g19786_A,sa1,2,5,3.1250000000e-02
g1352_g19809_A,sa0,2,5,3.1250000000e-02
g4705_g19821_A,sa1,3,3,3.7500000000e-01
g2720_g19827_A,sa0,2,5,3.1250000000e-02
g18436_II26285_B,sa1,30,60,4.3031604946e-09
g2046_g19853_A,sa0,2,5,3.1250000000e-02
g1352_g19872_A,sa0,2,5,3.1250000000e-02
g2046_g19880_A,sa0,2,5,3.1250000000e-02
g2066_g19905_A,sa0,2,5,3.1250000000e-02
g2760_g19930_A,sa1,2,5,3.1250000000e-02
g18656_II26525_A,sa1,30,40,1.2698183127e-07
g13657_II26528_C,sa0,30,36,1.5264959075e-08
g14837_II26528_B,sa0,30,36,1.5264959075e-08
