name,type,cube,rel,var,den
INSTADDRPOINTER_REG_13__SCAN_IN_ADD_515_U175_B,sa0,30,45,6.1086029746e-07
INSTADDRPOINTER_REG_14__SCAN_IN_ADD_515_U173_B,sa1,30,46,5.6620046962e-07
INSTADDRPOINTER_REG_22__SCAN_IN_ADD_515_U157_B,sa0,30,54,3.8649875478e-07
INSTADDRPOINTER_REG_23__SCAN_IN_ADD_515_U155_B,sa1,30,55,3.8556748905e-07
INSTADDRPOINTER_REG_30__SCAN_IN_ADD_515_U139_B,sa1,30,61,2.6822090060e-07
ADD_515_U14_ADD_515_U98_A,sa0,30,55,1.1846423149e-06
INSTADDRPOINTER_REG_7__SCAN_IN_ADD_515_U15_A,sa1,30,40,2.9336661100e-08
ADD_515_U97_ADD_515_U14_A,sa1,30,48,2.4773180485e-07
INSTADDRPOINTER_REG_15__SCAN_IN_ADD_405_U175_B,sa0,30,45,3.8142607082e-06
INSTADDRPOINTER_REG_16__SCAN_IN_ADD_405_U173_B,sa1,30,46,3.8144353312e-06
INSTADDRPOINTER_REG_22__SCAN_IN_ADD_405_U159_B,sa0,30,52,3.8072444113e-06
INSTADDRPOINTER_REG_23__SCAN_IN_ADD_405_U157_B,sa1,30,53,3.7997949676e-06
INSTADDRPOINTER_REG_0__SCAN_IN_ADD_405_U96_A,sa1,30,48,6.0200691223e-06
INSTADDRPOINTER_REG_8__SCAN_IN_ADD_405_U17_A,sa0,30,54,3.3155083656e-07
INSTADDRPOINTER_REG_7__SCAN_IN_ADD_405_U16_B,sa1,30,54,4.0046870708e-07
ADD_371_U29_ADD_371_U38_A,sa0,30,77,2.7217902243e-07
REIP_REG_11__SCAN_IN_R2096_U179_B,sa0,30,43,6.5402127802e-07
REIP_REG_12__SCAN_IN_R2096_U177_B,sa1,30,44,6.4994674176e-07
REIP_REG_21__SCAN_IN_R2096_U159_B,sa1,30,53,5.6438136653e-07
REIP_REG_29__SCAN_IN_R2096_U143_B,sa0,30,60,3.8743019015e-07
REIP_REG_8__SCAN_IN_R2096_U17_A,sa0,30,156,3.2247044146e-08
REIP_REG_7__SCAN_IN_R2096_U16_B,sa1,30,78,4.1230426654e-10
U2702_R2099_U99_A,sa0,30,97,3.1044112466e-09
U2757_R2144_U89_A,sa0,1,0,0.0000000000e+00
U2759_R2144_U77_A,sa1,30,63,6.4714186010e-08
U2737_R2182_U79_A,sa1,30,41,2.4586879590e-06
U2639_R2358_U47_A,sa0,30,33,3.2165553421e-06
U2648_R2358_U28_A,sa1,30,75,3.9276778698e-03
U2649_R2358_U27_A,sa1,30,56,2.3451507092e-02
INSTADDRPOINTER_REG_2__SCAN_IN_R2278_U299_B,sa1,30,51,3.5576522350e-07
INSTADDRPOINTER_REG_8__SCAN_IN_R2278_U185_B,sa1,30,36,7.1479007602e-08
INSTADDRPOINTER_REG_5__SCAN_IN_R2278_U179_B,sa1,30,90,3.6612153053e-05
U2783_R2278_U18_A,sa1,30,123,2.4463981390e-05
R2027_U22_R2027_U200_A,sa0,30,71,2.4415552309e-04
STATE_REG_0__SCAN_IN_U7637_B,sa1,2,3,1.2500000000e-01
STATE_REG_0__SCAN_IN_U7629_B,sa0,2,4,6.2500000000e-02
INSTQUEUE_REG_11__1__SCAN_IN_U7311_B,sa1,30,48,3.5763059714e-06
R2144_U80_U6859_B,sa1,30,72,5.0044036470e-08
R2337_U78_U6840_A,sa1,30,37,1.3683557518e-02
R2337_U76_U6834_A,sa0,30,21,5.7458877563e-03
R2337_U64_U6783_A,sa0,28,32,7.8125002328e-03
R2337_U62_U6775_A,sa1,30,36,1.5624999898e-02
EAX_REG_29__SCAN_IN_U6769_B,sa0,30,85,5.3405759928e-05
R2337_U56_U6754_A,sa1,30,36,1.4160156235e-02
R2099_U70_U6537_B,sa0,30,58,7.4505807213e-07
R2099_U73_U6516_B,sa0,30,55,7.9721222335e-07
R2099_U82_U6453_B,sa0,30,46,8.0469908426e-07
R2099_U85_U6432_B,sa0,30,44,9.7643351182e-07
R2099_U40_U6396_B,sa0,30,39,9.6298754215e-07
R2337_U56_U6394_B,sa0,30,10,8.7890625000e-03
R2099_U65_U6344_B,sa0,30,52,2.2888183537e-05
