net_name,f_type,cube_cnt,complete,fdp
START,sa0,42,1,4.9572753906e-01
START,sa1,42,1,4.9572753906e-01
CT0,sa0,23,1,4.3725585938e-01
CT0,sa1,23,1,4.3725585938e-01
CT1,sa0,23,1,3.7475585938e-01
AX0,sa0,6,1,4.3750000000e-01
CT2,sa0,24,1,4.3725585938e-01
CT1,sa1,23,1,3.7475585938e-01
AX1,sa0,6,1,4.3750000000e-01
AX0,sa1,6,1,4.3750000000e-01
CT2,sa1,24,1,4.3725585938e-01
AX2,sa0,6,1,4.3750000000e-01
AX1,sa1,6,1,4.3750000000e-01
AX3,sa0,6,1,4.3750000000e-01
AX2,sa1,6,1,4.3750000000e-01
AX3,sa1,6,1,4.3750000000e-01
A0,sa1,2,1,6.2500000000e-02
A1,sa1,2,1,6.2500000000e-02
B0,sa1,1,1,6.2500000000e-02
A2,sa1,2,1,6.2500000000e-02
B1,sa1,1,1,6.2500000000e-02
A3,sa1,2,1,6.2500000000e-02
B2,sa1,1,1,6.2500000000e-02
B3,sa1,1,1,6.2500000000e-02
AX2_AD2N_B,sa1,48,1,9.3750000000e-02
AX3_AD3N_B,sa1,108,1,9.3750000000e-02
AX0_AMVG2VG1VAD1NF_B,sa1,6,1,4.3750000000e-01
AX1_AMVG3VG1VAD1NF_B,sa1,6,1,4.3750000000e-01
AX2_AMVG4VG1VAD1NF_B,sa1,6,1,4.3750000000e-01
AX3_AMVG5VG1VAD1NF_B,sa1,6,1,4.3750000000e-01
CT1_CNTVG2VG2VOR1NF_A,sa0,1,1,1.2500000000e-01
START_CNTVG1VD_B,sa0,2,1,3.1250000000e-01
START_CNTVG2VD_B,sa0,2,1,1.8750000000e-01
CT1_CNTVCON1_A,sa1,2,1,1.8750000000e-01
CT2_CNTVG3VG2VOR1NF_A,sa0,2,1,1.8750000000e-01
START_CNTVG3VD_B,sa0,3,1,2.5000000000e-01
CT2_CNTVCON2_A,sa1,1,1,1.2500000000e-01
P0_stem,sa0,1,1,5.0000000000e-01
MRVQN0,sa1,,,5.0000000000e-01
P0_stem,sa1,1,1,5.0000000000e-01
MRVQN0,sa0,,,5.0000000000e-01
P1_stem,sa0,1,1,5.0000000000e-01
MRVQN1,sa1,,,5.0000000000e-01
P2_stem,sa0,1,1,5.0000000000e-01
MRVQN2,sa1,,,5.0000000000e-01
P1_stem,sa1,1,1,5.0000000000e-01
MRVQN1,sa0,,,5.0000000000e-01
P3_stem,sa0,1,1,5.0000000000e-01
MRVQN3,sa1,,,5.0000000000e-01
P2_stem,sa1,1,1,5.0000000000e-01
MRVQN2,sa0,,,5.0000000000e-01
P3_stem,sa1,1,1,5.0000000000e-01
MRVQN3,sa0,,,5.0000000000e-01
P4_stem,sa0,1,1,5.0000000000e-01
ACVQN0,sa1,,,5.0000000000e-01
P5_stem,sa0,1,1,5.0000000000e-01
ACVQN1,sa1,,,5.0000000000e-01
P4_stem,sa1,1,1,5.0000000000e-01
ACVQN0,sa0,,,5.0000000000e-01
P5_stem,sa1,1,1,5.0000000000e-01
ACVQN1,sa0,,,5.0000000000e-01
P6_stem,sa0,1,1,5.0000000000e-01
ACVQN2,sa1,,,5.0000000000e-01
P6_stem,sa1,1,1,5.0000000000e-01
ACVQN2,sa0,,,5.0000000000e-01
P7_stem,sa0,1,1,5.0000000000e-01
ACVQN3,sa1,,,5.0000000000e-01
P7_stem,sa1,1,1,5.0000000000e-01
ACVQN3,sa0,,,5.0000000000e-01
CT0_READYN_A,sa1,1,1,1.2500000000e-01
CT0_IINIIT_A,sa0,47,1,1.2473344803e-01
CT1_IINIIT_B,sa0,47,1,1.2473344803e-01
CT2_READYN_C,sa1,1,1,1.2500000000e-01
CT2_IINIIT_C,sa0,47,1,1.2473344803e-01
CT0_CNTVG1VZ1_A,sa1,1,1,2.5000000000e-01
AX0_AD0N_B,sa1,6,1,1.8750000000e-01
CT1_CNTVG2VZ1_A,sa1,1,1,6.2500000000e-02
AX1_AD1N_B,sa1,18,1,9.3750000000e-02
CT2_CNTVG3VZ1_A,sa1,1,1,6.2500000000e-02
P1_MRVG1VDVAD1NF_B,sa1,3,1,3.7500000000e-01
P2_MRVG2VDVAD1NF_B,sa1,3,1,3.7500000000e-01
P3_MRVG3VDVAD1NF_B,sa1,3,1,3.7500000000e-01
P0,sa0,1,1,5.0000000000e-01
P0,sa1,1,1,5.0000000000e-01
P1,sa0,1,1,5.0000000000e-01
P2,sa0,1,1,5.0000000000e-01
P1,sa1,1,1,5.0000000000e-01
P3,sa0,1,1,5.0000000000e-01
P2,sa1,1,1,5.0000000000e-01
P3,sa1,1,1,5.0000000000e-01
P4,sa0,1,1,5.0000000000e-01
P5,sa0,1,1,5.0000000000e-01
P4,sa1,1,1,5.0000000000e-01
P5,sa1,1,1,5.0000000000e-01
P6,sa0,1,1,5.0000000000e-01
P6,sa1,1,1,5.0000000000e-01
P7,sa0,1,1,5.0000000000e-01
P7,sa1,1,1,5.0000000000e-01
ACVPCN,sa0,129,1,4.6655273438e-01
START_ACVPCN_A,sa1,,,4.6655273438e-01
ACVPCN,sa1,129,1,4.6655273438e-01
START_ACVPCN_A,sa0,,,4.6655273438e-01
IINIIT,sa0,49,1,1.2473344803e-01
IINIIT,sa1,155,1,8.6558818817e-01
CT0_IINIIT_A,sa1,,,8.6558818817e-01
CT1_IINIIT_B,sa1,,,8.6558818817e-01
CT2_IINIIT_C,sa1,,,8.6558818817e-01
P0_BMVG2VG1VAD1NF_B,sa1,1,1,6.2500000000e-02
P4_stem_ADDVG1VCN_B,sa1,3,1,9.3750000000e-02
P5_ADDVG2VCNVOR2NF_C,sa0,12,1,1.2890625000e-01
P6_ADDVG3VCNVOR2NF_C,sa0,21,1,1.2304687500e-01
P7_ADDVG4VCNVOR2NF_C,sa0,39,1,1.2011718750e-01
P0_stem_AD0N_A,sa1,6,1,1.8750000000e-01
CT1N,sa1,1,1,1.2500000000e-01
CT1_CT1N_A,sa0,,,1.2500000000e-01
P0_stem_AD1N_A,sa1,12,1,9.3750000000e-02
P0_stem_AD2N_A,sa1,12,1,9.3750000000e-02
P5_stem_ADDVG2VCNVAD1NF_B,sa1,6,1,3.5156250000e-02
CNTVG2VQN,sa0,1,1,1.2500000000e-01
CT1_CNTVG2VQN_A,sa1,,,1.2500000000e-01
P0_stem_AD3N_A,sa1,9,1,9.3750000000e-02
CNTVG3VQN,sa0,1,1,1.2500000000e-01
CT2_CNTVG3VQN_A,sa1,,,1.2500000000e-01
P6_stem_ADDVG3VCNVAD1NF_B,sa1,15,1,2.9296875000e-02
P7_stem_ADDVG4VCNVAD1NF_B,sa1,33,1,2.6367187500e-02
P5_stem_ADDVG2VCNVAD4NF_C,sa1,3,1,1.1718750000e-02
P6_stem_ADDVG3VCNVAD4NF_C,sa1,9,1,1.7578125000e-02
CNTVCON0,sa0,3,1,3.1250000000e-01
CT0_CNTVCON0_A,sa1,,,3.1250000000e-01
CNTVCON0,sa1,3,1,2.5000000000e-01
CT0_CNTVCON0_A,sa0,,,2.5000000000e-01
P7_stem_ADDVG4VCNVAD4NF_C,sa1,21,1,2.0507812500e-02
P1_stem_BMVG3VG1VAD1NF_B,sa1,1,1,6.2500000000e-02
P2_stem_BMVG4VG1VAD1NF_B,sa1,1,1,6.2500000000e-02
P3_stem_BMVG5VG1VAD1NF_B,sa1,1,1,6.2500000000e-02
P4_ADDVG1VPVOR1NF_B,sa0,6,1,2.8125000000e-01
P5_stem_ADDVG2VCNVOR1NF_B,sa0,3,1,1.1718750000e-02
P6_stem_ADDVG3VCNVOR1NF_B,sa0,9,1,1.7578125000e-02
P7_stem_ADDVG4VCNVOR1NF_B,sa0,21,1,2.0507812500e-02
P4_stem_SMVG2VG1VAD1NF_B,sa1,2,1,6.2500000000e-02
P5_stem_SMVG3VG1VAD1NF_B,sa1,2,1,6.2500000000e-02
P6_stem_SMVG4VG1VAD1NF_B,sa1,2,1,6.2500000000e-02
P7_stem_SMVG5VG1VAD1NF_B,sa1,2,1,6.2500000000e-02
ACVPCN_ACVG1VD1_A,sa1,23,1,2.5000000000e-01
ACVPCN_ACVG2VD1_A,sa1,53,1,2.5000000000e-01
ACVPCN_ACVG3VD1_A,sa1,113,1,2.5000000000e-01
ACVPCN_ACVG4VD1_A,sa1,47,1,1.5039062500e-01
READYN,sa0,3,1,8.7500000000e-01
CT0_READYN_A,sa0,,,8.7500000000e-01
CT1N,sa0,,,8.7500000000e-01
CT1_CT1N_A,sa1,,,8.7500000000e-01
CT2_READYN_C,sa0,,,8.7500000000e-01
READYN,sa1,1,1,1.2500000000e-01
CNTVCON0_CNTVCO1_B,sa0,1,1,1.2500000000e-01
CNTVCON0_CNTVG2VD1_B,sa0,2,1,2.5000000000e-01
IINIIT_ADSH_B,sa0,39,1,1.2073516846e-01
CNTVCO0,sa1,2,1,1.8750000000e-01
CNTVG1VQN,sa0,,,1.8750000000e-01
CT0_CNTVG1VQN_A,sa1,,,1.8750000000e-01
AMVS0N,sa0,24,1,8.2031250000e-01
IINIIT_AMVS0N_A,sa1,,,8.2031250000e-01
AMVS0N,sa1,8,1,1.1718750000e-01
IINIIT_AMVS0N_A,sa0,,,1.1718750000e-01
AD0,sa0,6,1,1.8750000000e-01
AD0N,sa1,,,1.8750000000e-01
AD1,sa0,18,1,9.3750000000e-02
AD1N,sa1,,,9.3750000000e-02
AD0,sa1,12,1,5.6250000000e-01
AD0N,sa0,,,5.6250000000e-01
P0_stem_AD0N_A,sa0,,,5.6250000000e-01
AX0_AD0N_B,sa0,,,5.6250000000e-01
AD1,sa1,29,1,2.8125000000e-01
AD1N,sa0,,,2.8125000000e-01
P0_stem_AD1N_A,sa0,,,2.8125000000e-01
AX1_AD1N_B,sa0,,,2.8125000000e-01
AD2,sa0,48,1,9.3750000000e-02
AD2N,sa1,,,9.3750000000e-02
AD2,sa1,60,1,2.8125000000e-01
AD2N,sa0,,,2.8125000000e-01
P0_stem_AD2N_A,sa0,,,2.8125000000e-01
AX2_AD2N_B,sa0,,,2.8125000000e-01
AD3,sa0,108,1,9.3750000000e-02
AD3N,sa1,,,9.3750000000e-02
AD3,sa1,118,1,2.8125000000e-01
