net_name,f_type,cube_cnt,complete,fdp
P2_U3995,sa0,,,9.6874834038e-01
P2_U3423,sa0,30,0,9.6874834038e-01
P2_U3422_P2_U3995_A,sa1,,,9.6874834038e-01
P2_STATE_REG_SCAN_IN_P2_U3423_B,sa0,,,9.6874834038e-01
P2_U3966_stem,sa1,30,0,9.6874762513e-01
P2_U3423_P2_U3966_A,sa0,,,9.6874762513e-01
P2_U3966,sa1,30,0,9.6874047257e-01
P1_U4006,sa1,30,0,9.6873093583e-01
P1_U4032,sa0,,,9.6832276508e-01
P1_U4006_stem,sa1,30,0,9.6832276508e-01
P1_U3425_P1_U4006_A,sa0,,,9.6832276508e-01
P1_U3425,sa0,30,0,9.6832276508e-01
P1_U3424_P1_U4032_A,sa1,,,9.6832276508e-01
P1_STATE_REG_SCAN_IN_P1_U3425_B,sa0,,,9.6832276508e-01
P1_ADDR_REG_1__SCAN_IN_ADD_1071_U72_B,sa0,,,8.7500000000e-01
ADD_1071_U84_ADD_1071_U72_A,sa0,,,8.7500000000e-01
ADD_1071_U72,sa0,23,1,8.7500000000e-01
P2_ADDR_REG_0__SCAN_IN_ADD_1071_U9_B,sa0,,,7.5000000000e-01
P1_ADDR_REG_0__SCAN_IN_ADD_1071_U9_A,sa0,,,7.5000000000e-01
ADD_1071_U9,sa0,8,1,7.5000000000e-01
P1_U3083,sa0,30,0,7.4316406436e-01
P2_U5447,sa0,,,7.2070314270e-01
P2_U5446,sa0,,,7.2070314270e-01
P2_U3967,sa0,,,7.2070314270e-01
P2_U3909_P2_U5447_B,sa0,,,7.2070314270e-01
P2_U3903,sa0,,,7.2070314270e-01
P2_U3436_P2_U5447_A,sa0,,,7.2070314270e-01
P2_U3421_P2_U3967_A,sa1,,,7.2070314270e-01
P2_U3151,sa0,30,0,7.2070314270e-01
P2_U3048_P2_U5446_B,sa0,,,7.2070314270e-01
P2_STATE_REG_SCAN_IN_P2_U3903_B,sa0,,,7.2070314270e-01
P1_U5703_P1_U4919_A,sa0,,,7.0055961655e-01
P1_U4920,sa0,,,7.0055961655e-01
P1_U4919,sa0,,,7.0055961655e-01
P1_U4918,sa0,,,7.0055961655e-01
P1_U3946_P1_U4920_B,sa0,,,7.0055961655e-01
P1_U3372_P1_U4918_B,sa0,,,7.0055961655e-01
P1_U3083_stem,sa0,30,0,7.0055961655e-01
P1_U3046_P1_U4918_A,sa0,,,7.0055961655e-01
P1_STATE_REG_SCAN_IN_P1_U3083_B,sa0,,,7.0055961655e-01
P1_U3322,sa1,30,0,6.7985026228e-01
ADD_1071_U71,sa1,20,1,6.2500000000e-01
ADD_1071_U9_ADD_1071_U84_A,sa0,,,5.6250000000e-01
ADD_1071_U84,sa1,12,1,5.6250000000e-01
P2_U5686,sa0,,,5.0823253502e-01
P2_U3909_P2_U5686_B,sa0,,,5.0823253502e-01
P2_U3810,sa0,,,5.0823253502e-01
P2_U3436_P2_U5686_A,sa0,,,5.0823253502e-01
P2_U3424,sa0,30,0,5.0823253502e-01
P2_U3421_P2_U3810_B,sa0,,,5.0823253502e-01
P2_U3052_P2_U3424_B,sa0,,,5.0823253502e-01
P2_U4875,sa1,30,0,5.0409804709e-01
P2_U3424_P2_U4875_A,sa0,,,5.0409804709e-01
P1_U4028,sa0,30,0,5.0029599573e-01
P1_U3433_P1_U4028_A,sa0,,,5.0029599573e-01
P1_STATE_REG_SCAN_IN_P1_U4028_B,sa0,,,5.0029599573e-01
P1_U5685,sa1,30,0,5.0001375703e-01
P2_U3989,sa0,30,0,5.0000321068e-01
P2_U3430_P2_U3989_A,sa0,,,5.0000321068e-01
P2_STATE_REG_SCAN_IN_P2_U3989_B,sa0,,,5.0000321068e-01
U88_P1_U4038_A,sa0,,,5.0000000000e-01
U77_P1_U4041_A,sa0,,,5.0000000000e-01
U56_P2_U3997_A,sa0,,,5.0000000000e-01
U45_P2_U4000_A,sa0,,,5.0000000000e-01
U134,sa0,,,5.0000000000e-01
U133,sa0,,,5.0000000000e-01
U132,sa0,,,5.0000000000e-01
U131,sa0,,,5.0000000000e-01
U126,sa1,2,1,5.0000000000e-01
U126,sa0,2,1,5.0000000000e-01
U125_U133_A,sa0,,,5.0000000000e-01
U124_U134_A,sa0,,,5.0000000000e-01
U123,sa1,2,1,5.0000000000e-01
U123,sa0,2,1,5.0000000000e-01
U122,sa0,,,5.0000000000e-01
U121,sa0,,,5.0000000000e-01
P2_WR_REG_SCAN_IN_U131_B,sa0,,,5.0000000000e-01
P2_WR_REG_SCAN_IN_U121_A,sa1,,,5.0000000000e-01
P2_WR_REG_SCAN_IN,sa1,2,1,5.0000000000e-01
P2_WR_REG_SCAN_IN,sa0,2,1,5.0000000000e-01
P2_U4002,sa0,,,5.0000000000e-01
P2_U4001,sa0,,,5.0000000000e-01
P2_U4000,sa0,,,5.0000000000e-01
P2_U3999,sa0,,,5.0000000000e-01
P2_U3998,sa0,,,5.0000000000e-01
P2_U3997,sa0,,,5.0000000000e-01
P2_U3996_P2_U4002_A,sa0,,,5.0000000000e-01
P2_U3996_P2_U3999_A,sa0,,,5.0000000000e-01
P2_U3358,sa1,16,1,5.0000000000e-01
P2_U3358,sa0,12,1,5.0000000000e-01
P2_U3357,sa0,29,1,5.0000000000e-01
