net_name,f_type,cube_cnt,complete,fdp
U4209_U3239_A,sa0,,,8.4746612230e-01
U3239,sa0,30,0,8.4746612230e-01
STATE_REG_2__SCAN_IN_U3239_B,sa0,,,8.4746612230e-01
U4221,sa1,30,0,7.9913653899e-01
U3237_U4221_A,sa0,,,7.9913653899e-01
U7672,sa0,,,7.2457432933e-01
U7671,sa0,,,7.2457432933e-01
U7592,sa0,30,0,7.2457432933e-01
U7591,sa0,,,7.2457432933e-01
U7481_U7591_A,sa0,,,7.2457432933e-01
U4501,sa0,,,7.2457432933e-01
U4500,sa0,,,7.2457432933e-01
U4499,sa0,,,7.2457432933e-01
U4365_U3556_A,sa0,,,7.2457432933e-01
U4247_U7591_C,sa0,,,7.2457432933e-01
U4196_U3556_B,sa0,,,7.2457432933e-01
U3569,sa0,,,7.2457432933e-01
U3556,sa0,,,7.2457432933e-01
U3281_U7672_B,sa0,,,7.2457432933e-01
U3280_U4499_A,sa1,,,7.2457432933e-01
U3249_U4500_B,sa0,,,7.2457432933e-01
STATE2_REG_2__SCAN_IN_U3569_B,sa0,,,7.2457432933e-01
STATE2_REG_1__SCAN_IN_U4501_B,sa0,,,7.2457432933e-01
STATE2_REG_0__SCAN_IN_U7671_B,sa0,,,7.2457432933e-01
READY_N_U4501_A,sa0,,,7.2457432933e-01
U4220,sa1,30,0,7.1936433995e-01
U3239_U4220_A,sa0,,,7.1936433995e-01
U7635,sa0,,,7.1875000000e-01
U7634,sa0,,,7.1875000000e-01
U7613,sa0,,,7.1875000000e-01
U4363,sa0,,,7.1875000000e-01
U4362,sa0,,,7.1875000000e-01
U4361,sa0,,,7.1875000000e-01
U4360,sa0,,,7.1875000000e-01
U4359,sa0,,,7.1875000000e-01
U4346_U7613_A,sa0,,,7.1875000000e-01
U3484,sa0,,,7.1875000000e-01
U3247_U7634_A,sa0,,,7.1875000000e-01
U3247_U4360_A,sa0,,,7.1875000000e-01
U3245_U4361_B,sa0,,,7.1875000000e-01
U3238_U7635_B,sa0,,,7.1875000000e-01
U3235_U4363_B,sa0,,,7.1875000000e-01
U3181,sa0,9,1,7.1875000000e-01
STATE_REG_2__SCAN_IN_U7634_B,sa0,,,7.1875000000e-01
STATE_REG_2__SCAN_IN_U4360_B,sa0,,,7.1875000000e-01
STATE_REG_1__SCAN_IN_U7613_B,sa0,,,7.1875000000e-01
STATE_REG_0__SCAN_IN_U7634_C,sa0,,,7.1875000000e-01
STATE_REG_0__SCAN_IN_U3484_A,sa0,,,7.1875000000e-01
REQUESTPENDING_REG_SCAN_IN_U3484_B,sa0,,,7.1875000000e-01
NA_N_U4361_A,sa0,,,7.1875000000e-01
U3019,sa1,17,1,7.0605468750e-01
U3245_U3236_A,sa0,,,6.9109357975e-01
U3236,sa0,30,0,6.9109357975e-01
STATE_REG_1__SCAN_IN_U3236_B,sa0,,,6.9109357975e-01
U3180,sa1,6,1,6.8750000000e-01
U3179,sa1,6,1,6.8750000000e-01
U3178,sa1,6,1,6.8750000000e-01
U3177,sa1,6,1,6.8750000000e-01
U3176,sa1,6,1,6.8750000000e-01
U3175,sa1,6,1,6.8750000000e-01
U3174,sa1,6,1,6.8750000000e-01
U3173,sa1,6,1,6.8750000000e-01
U3172,sa1,6,1,6.8750000000e-01
U3171,sa1,6,1,6.8750000000e-01
U3170,sa1,6,1,6.8750000000e-01
U3169,sa1,6,1,6.8750000000e-01
U3168,sa1,6,1,6.8750000000e-01
U3167,sa1,6,1,6.8750000000e-01
U3166,sa1,6,1,6.8750000000e-01
U3165,sa1,6,1,6.8750000000e-01
U3164,sa1,6,1,6.8750000000e-01
U3163,sa1,6,1,6.8750000000e-01
U3162,sa1,6,1,6.8750000000e-01
U3161,sa1,6,1,6.8750000000e-01
U3160,sa1,6,1,6.8750000000e-01
U3159,sa1,6,1,6.8750000000e-01
U3158,sa1,6,1,6.8750000000e-01
U3157,sa1,6,1,6.8750000000e-01
U3156,sa1,6,1,6.8750000000e-01
U3155,sa1,6,1,6.8750000000e-01
U3154,sa1,6,1,6.8750000000e-01
U3153,sa1,6,1,6.8750000000e-01
U3152,sa1,6,1,6.8750000000e-01
U3151,sa1,6,1,6.8750000000e-01
U4209_U3237_A,sa0,,,6.8458361179e-01
U3238_U3237_B,sa0,,,6.8458361179e-01
U3237,sa0,30,0,6.8458361179e-01
U7678,sa0,,,6.5831470952e-01
U7677,sa0,,,6.5831470952e-01
