net_name,f_type,cube_cnt,complete,fdp
MAX_REG_1__SCAN_IN,sa1,30,0,2.6630127430e-01
MAX_REG_2__SCAN_IN,sa0,30,0,2.6575064659e-01
MAX_REG_2__SCAN_IN,sa1,30,0,2.7549597621e-01
MAX_REG_3__SCAN_IN,sa0,30,0,2.8003895283e-01
MAX_REG_3__SCAN_IN,sa1,30,0,2.7116787434e-01
MAX_REG_4__SCAN_IN,sa0,30,0,2.9292154312e-01
MAX_REG_4__SCAN_IN,sa1,30,0,2.8881645203e-01
MAX_REG_5__SCAN_IN,sa0,30,0,2.5931084156e-01
MAX_REG_5__SCAN_IN,sa1,30,0,2.6094102859e-01
MAX_REG_6__SCAN_IN,sa0,30,0,2.7744102478e-01
MAX_REG_6__SCAN_IN,sa1,30,0,2.7471876144e-01
MAX_REG_7__SCAN_IN,sa0,30,0,2.7443599701e-01
MAX_REG_7__SCAN_IN,sa1,30,0,2.7443599701e-01
MAX_REG_8__SCAN_IN,sa0,30,0,3.2774782181e-01
MAX_REG_8__SCAN_IN,sa1,30,0,3.2942438126e-01
NUM_REG_0__SCAN_IN,sa0,30,0,3.8465642929e-01
NUM_REG_0__SCAN_IN,sa1,30,0,3.8280731440e-01
NUM_REG_1__SCAN_IN,sa0,30,0,3.8182401657e-01
NUM_REG_1__SCAN_IN,sa1,30,0,3.8189673424e-01
NUM_REG_2__SCAN_IN,sa0,30,0,3.7957763672e-01
NUM_REG_2__SCAN_IN,sa1,30,0,3.7957763672e-01
NUM_REG_3__SCAN_IN,sa0,30,0,3.7634277344e-01
NUM_REG_3__SCAN_IN,sa1,30,0,3.7634277344e-01
NUM_REG_4__SCAN_IN,sa0,30,0,3.7603759766e-01
FLAG_REG_SCAN_IN,sa0,30,0,3.1469726563e-01
NUM_REG_4__SCAN_IN,sa1,30,0,3.7603759766e-01
FLAG_REG_SCAN_IN,sa1,30,0,3.1469726563e-01
STATO_REG_0__SCAN_IN,sa0,20,1,4.2359161377e-01
RES_DISP_REG_SCAN_IN,sa0,6,1,4.3750000000e-01
STATO_REG_1__SCAN_IN,sa0,30,0,4.5703125000e-01
STATO_REG_0__SCAN_IN,sa1,20,1,4.2359161377e-01
RES_DISP_REG_SCAN_IN,sa1,6,1,4.3750000000e-01
STATO_REG_2__SCAN_IN,sa0,26,1,4.9609375000e-01
STATO_REG_1__SCAN_IN,sa1,30,0,4.5483398438e-01
STATO_REG_2__SCAN_IN,sa1,26,1,4.9609375000e-01
EN_DISP_REG_SCAN_IN,sa0,2,1,5.0000000000e-01
EN_DISP_REG_SCAN_IN,sa1,2,1,5.0000000000e-01
START,sa0,15,1,1.3062286377e-01
TEMP_REG_0__SCAN_IN,sa0,30,0,2.5020825863e-01
START,sa1,15,1,1.3062286377e-01
TEMP_REG_0__SCAN_IN,sa1,30,0,2.5017929077e-01
TEMP_REG_1__SCAN_IN,sa0,30,0,2.5014877319e-01
TEMP_REG_1__SCAN_IN,sa1,30,0,2.5010657310e-01
TEMP_REG_2__SCAN_IN,sa0,30,0,2.5037384033e-01
TEMP_REG_2__SCAN_IN,sa1,30,0,2.5031316280e-01
TEMP_REG_3__SCAN_IN,sa0,30,0,2.5052642822e-01
TEMP_REG_3__SCAN_IN,sa1,30,0,2.5038528442e-01
TEMP_REG_4__SCAN_IN,sa0,30,0,2.5068616867e-01
TEMP_REG_4__SCAN_IN,sa1,30,0,2.5074768066e-01
TEMP_REG_5__SCAN_IN,sa0,30,0,2.5118574500e-01
TEMP_REG_5__SCAN_IN,sa1,30,0,2.5104093552e-01
TEMP_REG_6__SCAN_IN,sa0,30,0,2.5197601318e-01
TEMP_REG_6__SCAN_IN,sa1,30,0,2.5276947021e-01
TEMP_REG_7__SCAN_IN,sa0,30,0,2.5225257874e-01
