net_name,f_type,cube_cnt,complete,fdp
U360,sa1,9,1,8.7109375000e-01
U417,sa0,30,0,8.4103393555e-01
U402_U417_B,sa0,,,8.4103393555e-01
U330_U417_A,sa0,,,8.4103393555e-01
U437,sa0,30,0,8.1152343750e-01
U394_U437_A,sa1,,,8.1152343750e-01
U434,sa1,18,1,7.1926879883e-01
U417_U434_A,sa0,,,7.1926879883e-01
U362,sa1,23,1,6.3012695313e-01
U393,sa0,30,0,5.8481597900e-01
U388_U393_B,sa0,,,5.8481597900e-01
U330_U393_A,sa0,,,5.8481597900e-01
U552,sa0,,,5.7421875000e-01
U551,sa0,,,5.7421875000e-01
U433,sa0,,,5.7421875000e-01
U432,sa0,,,5.7421875000e-01
U431,sa0,,,5.7421875000e-01
U419_U431_C,sa0,,,5.7421875000e-01
U393_U363_D,sa0,,,5.7421875000e-01
U388_U431_A,sa0,,,5.7421875000e-01
U386_U433_B,sa0,,,5.7421875000e-01
U385_U432_B,sa0,,,5.7421875000e-01
U363,sa0,12,1,5.7421875000e-01
U324_U431_B,sa0,,,5.7421875000e-01
U309_U432_A,sa0,,,5.7421875000e-01
U384,sa1,22,1,5.3320312500e-01
U383,sa1,24,1,5.3259277344e-01
U382,sa1,24,1,5.3259277344e-01
U381,sa1,21,1,5.3247070313e-01
U380,sa1,21,1,5.3247070313e-01
U379,sa1,20,1,5.3240966797e-01
U370,sa1,25,1,5.3125000000e-01
U369,sa1,17,1,5.3125000000e-01
U368,sa1,15,1,5.3125000000e-01
U367,sa1,13,1,5.3125000000e-01
U366,sa1,12,1,5.3125000000e-01
U365,sa1,11,1,5.3125000000e-01
U364,sa1,7,1,5.3125000000e-01
U394,sa1,30,0,5.3056335449e-01
out_X_OUT_REG_5__SCAN_IN,sa1,1,1,5.0000000000e-01
out_X_OUT_REG_5__SCAN_IN,sa0,1,1,5.0000000000e-01
out_X_OUT_REG_4__SCAN_IN,sa1,1,1,5.0000000000e-01
out_X_OUT_REG_4__SCAN_IN,sa0,1,1,5.0000000000e-01
out_X_OUT_REG_3__SCAN_IN,sa1,1,1,5.0000000000e-01
out_X_OUT_REG_3__SCAN_IN,sa0,1,1,5.0000000000e-01
out_X_OUT_REG_2__SCAN_IN,sa1,1,1,5.0000000000e-01
out_X_OUT_REG_2__SCAN_IN,sa0,1,1,5.0000000000e-01
out_X_OUT_REG_1__SCAN_IN,sa1,1,1,5.0000000000e-01
out_X_OUT_REG_1__SCAN_IN,sa0,1,1,5.0000000000e-01
out_X_OUT_REG_0__SCAN_IN,sa1,1,1,5.0000000000e-01
out_X_OUT_REG_0__SCAN_IN,sa0,1,1,5.0000000000e-01
X_OUT_REG_5__SCAN_IN_out_X_OUT_REG_5__SCAN_IN_A,sa1,,,5.0000000000e-01
X_OUT_REG_5__SCAN_IN_out_X_OUT_REG_5__SCAN_IN_A,sa0,,,5.0000000000e-01
X_OUT_REG_5__SCAN_IN,sa1,1,1,5.0000000000e-01
X_OUT_REG_5__SCAN_IN,sa0,1,1,5.0000000000e-01
X_OUT_REG_4__SCAN_IN_out_X_OUT_REG_4__SCAN_IN_A,sa1,,,5.0000000000e-01
X_OUT_REG_4__SCAN_IN_out_X_OUT_REG_4__SCAN_IN_A,sa0,,,5.0000000000e-01
X_OUT_REG_4__SCAN_IN,sa1,1,1,5.0000000000e-01
X_OUT_REG_4__SCAN_IN,sa0,1,1,5.0000000000e-01
X_OUT_REG_3__SCAN_IN_out_X_OUT_REG_3__SCAN_IN_A,sa1,,,5.0000000000e-01
X_OUT_REG_3__SCAN_IN_out_X_OUT_REG_3__SCAN_IN_A,sa0,,,5.0000000000e-01
X_OUT_REG_3__SCAN_IN,sa1,1,1,5.0000000000e-01
X_OUT_REG_3__SCAN_IN,sa0,1,1,5.0000000000e-01
X_OUT_REG_2__SCAN_IN_out_X_OUT_REG_2__SCAN_IN_A,sa1,,,5.0000000000e-01
X_OUT_REG_2__SCAN_IN_out_X_OUT_REG_2__SCAN_IN_A,sa0,,,5.0000000000e-01
X_OUT_REG_2__SCAN_IN,sa1,1,1,5.0000000000e-01
