net_name,f_type,cube_cnt,complete,fdp
U4054,sa0,,,9.6751404926e-01
U3422,sa0,30,0,9.6751404926e-01
U3356_U4054_A,sa1,,,9.6751404926e-01
STATE_REG_SCAN_IN_U3422_B,sa0,,,9.6751404926e-01
U4043,sa1,30,0,9.6093274280e-01
U4043_stem,sa1,30,0,9.5605232008e-01
U3422_U4043_A,sa0,,,9.5605232008e-01
U5748_U4061_A,sa0,,,7.4475097936e-01
U4062,sa0,,,7.4475097936e-01
U4061,sa0,,,7.4475097936e-01
U4060,sa0,,,7.4475097936e-01
U3969_U4062_B,sa0,,,7.4475097936e-01
U3373_U4060_B,sa0,,,7.4475097936e-01
U3148_stem,sa0,30,0,7.4475097936e-01
U3047_U4060_A,sa0,,,7.4475097936e-01
STATE_REG_SCAN_IN_U3148_B,sa0,,,7.4475097936e-01
U3148,sa0,30,0,7.2650146950e-01
U3029,sa1,60,0,6.6140747632e-01
U3321,sa1,30,0,6.2499999953e-01
U5743,sa1,30,0,5.0012674928e-01
U4050,sa0,30,0,5.0002438761e-01
U3429_U4050_A,sa0,,,5.0002438761e-01
STATE_REG_SCAN_IN_U4050_B,sa0,,,5.0002438761e-01
out_WR_REG_SCAN_IN,sa1,1,1,5.0000000000e-01
out_WR_REG_SCAN_IN,sa0,1,1,5.0000000000e-01
out_RD_REG_SCAN_IN,sa1,1,1,5.0000000000e-01
out_RD_REG_SCAN_IN,sa0,1,1,5.0000000000e-01
out_DATAO_REG_9__SCAN_IN,sa1,1,1,5.0000000000e-01
out_DATAO_REG_9__SCAN_IN,sa0,1,1,5.0000000000e-01
out_DATAO_REG_8__SCAN_IN,sa1,1,1,5.0000000000e-01
out_DATAO_REG_8__SCAN_IN,sa0,1,1,5.0000000000e-01
out_DATAO_REG_7__SCAN_IN,sa1,1,1,5.0000000000e-01
out_DATAO_REG_7__SCAN_IN,sa0,1,1,5.0000000000e-01
out_DATAO_REG_6__SCAN_IN,sa1,1,1,5.0000000000e-01
