net_name,f_type,cube_cnt,complete,fdp
P3_U3151_stem,sa1,1,1,5.0000000000e-01
P3_U3151_stem,sa0,1,1,5.0000000000e-01
P3_STATE_REG_SCAN_IN_P3_U3151_A,sa1,,,5.0000000000e-01
P3_STATE_REG_SCAN_IN_P3_U3151_A,sa0,,,5.0000000000e-01
P3_STATE_REG_SCAN_IN,sa1,1,1,5.0000000000e-01
P3_STATE_REG_SCAN_IN,sa0,1,1,5.0000000000e-01
P3_ADDR_REG_1__SCAN_IN,sa1,25,1,5.0000000000e-01
P3_ADDR_REG_1__SCAN_IN,sa0,24,1,5.0000000000e-01
P3_ADDR_REG_0__SCAN_IN,sa1,4,1,5.0000000000e-01
P3_ADDR_REG_0__SCAN_IN,sa0,4,1,5.0000000000e-01
P2_U3088_stem,sa1,1,1,5.0000000000e-01
P2_U3088_stem,sa0,1,1,5.0000000000e-01
P2_STATE_REG_SCAN_IN_P2_U3088_A,sa1,,,5.0000000000e-01
P2_STATE_REG_SCAN_IN_P2_U3088_A,sa0,,,5.0000000000e-01
P2_STATE_REG_SCAN_IN,sa1,1,1,5.0000000000e-01
P2_STATE_REG_SCAN_IN,sa0,1,1,5.0000000000e-01
P2_ADDR_REG_1__SCAN_IN,sa1,24,1,5.0000000000e-01
P2_ADDR_REG_1__SCAN_IN,sa0,24,1,5.0000000000e-01
P2_ADDR_REG_0__SCAN_IN,sa1,4,1,5.0000000000e-01
P2_ADDR_REG_0__SCAN_IN,sa0,4,1,5.0000000000e-01
P1_U3086_stem,sa1,1,1,5.0000000000e-01
P1_U3086_stem,sa0,1,1,5.0000000000e-01
P1_STATE_REG_SCAN_IN_P1_U3086_A,sa1,,,5.0000000000e-01
P1_STATE_REG_SCAN_IN_P1_U3086_A,sa0,,,5.0000000000e-01
P1_STATE_REG_SCAN_IN,sa1,1,1,5.0000000000e-01
P1_STATE_REG_SCAN_IN,sa0,1,1,5.0000000000e-01
P1_ADDR_REG_1__SCAN_IN,sa1,24,1,5.0000000000e-01
P1_ADDR_REG_1__SCAN_IN,sa0,24,1,5.0000000000e-01
P1_ADDR_REG_0__SCAN_IN,sa1,4,1,5.0000000000e-01
P1_ADDR_REG_0__SCAN_IN,sa0,4,1,5.0000000000e-01
P2_DATAO_REG_29__SCAN_IN_P2_U6043_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_28__SCAN_IN_P2_U6041_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_27__SCAN_IN_P2_U6039_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_26__SCAN_IN_P2_U6037_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_25__SCAN_IN_P2_U6035_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_24__SCAN_IN_P2_U6033_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_23__SCAN_IN_P2_U6031_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_22__SCAN_IN_P2_U6029_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_21__SCAN_IN_P2_U6027_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_20__SCAN_IN_P2_U6025_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_19__SCAN_IN_P2_U6023_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_18__SCAN_IN_P2_U6021_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_17__SCAN_IN_P2_U6019_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_16__SCAN_IN_P2_U6017_B,sa1,30,0,4.8437440768e-01
P2_DATAO_REG_15__SCAN_IN_P2_U6015_B,sa1,30,0,4.8437440768e-01
P3_DATAO_REG_9__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_8__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_7__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_6__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_5__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_4__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_3__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_31__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_30__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_2__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_29__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_28__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_27__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_26__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_25__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_24__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_23__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_22__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_21__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_20__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_1__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_19__SCAN_IN,sa1,30,0,4.8437023629e-01
P3_DATAO_REG_18__SCAN_IN,sa1,30,0,4.8437023629e-01
