net_name,f_type,cube_cnt,complete,fdp
MAX_REG_2__SCAN_IN,sa0,30,0,2.3568725586e-01
MAX_REG_1__SCAN_IN,sa1,30,0,2.3568725586e-01
WR_REG_SCAN_IN,sa1,30,0,2.6341247559e-01
MAX_REG_3__SCAN_IN,sa0,30,0,2.3568725586e-01
MAX_REG_2__SCAN_IN,sa1,30,0,2.3568725586e-01
MAX_REG_4__SCAN_IN,sa0,30,0,2.3568725586e-01
MAX_REG_3__SCAN_IN,sa1,30,0,2.3568725586e-01
MAX_REG_4__SCAN_IN,sa1,30,0,2.3568725586e-01
NUM_REG_0__SCAN_IN,sa1,2,1,7.8125000000e-03
NUM_REG_1__SCAN_IN,sa1,2,1,7.8125000000e-03
COUNT_REG2_0__SCAN_IN,sa0,30,0,3.3975410461e-01
COUNT_REG2_0__SCAN_IN,sa1,30,0,3.3467891067e-01
COUNTER_REG_0__SCAN_IN,sa0,9,1,1.1718750000e-01
COUNT_REG2_1__SCAN_IN,sa0,30,0,3.4642100334e-01
S_REG_SCAN_IN,sa0,23,1,5.0000000000e-01
COUNTER_REG_1__SCAN_IN,sa0,10,1,1.3281250000e-01
COUNTER_REG_0__SCAN_IN,sa1,9,1,1.1718750000e-01
COUNT_REG2_1__SCAN_IN,sa1,30,0,3.1916141510e-01
COUNT_REG2_2__SCAN_IN,sa0,30,0,3.0785489082e-01
COUNT_REG2_3__SCAN_IN,sa0,30,0,3.1721591949e-01
S_REG_SCAN_IN,sa1,23,1,5.0000000000e-01
COUNTER_REG_1__SCAN_IN,sa1,10,1,1.3281250000e-01
COUNTER_REG_2__SCAN_IN,sa0,14,1,1.6406250000e-01
COUNT_REG2_2__SCAN_IN,sa1,30,0,3.1688737869e-01
COUNT_REG2_3__SCAN_IN,sa1,30,0,3.0502343178e-01
COUNTER_REG_2__SCAN_IN,sa1,14,1,1.6406250000e-01
COUNT_REG2_4__SCAN_IN,sa0,30,0,3.2445549965e-01
COUNT_REG2_5__SCAN_IN,sa0,30,0,3.8415527344e-01
COUNT_REG2_4__SCAN_IN,sa1,30,0,3.1859803200e-01
COUNT_REG2_5__SCAN_IN,sa1,30,0,3.9148712158e-01
NL_REG_0__SCAN_IN,sa0,1,1,5.0000000000e-01
GAMMA_REG_0__SCAN_IN,sa0,30,0,1.1863785982e-01
NL_REG_0__SCAN_IN,sa1,1,1,5.0000000000e-01
NL_REG_1__SCAN_IN,sa0,1,1,5.0000000000e-01
NL_REG_1__SCAN_IN,sa1,1,1,5.0000000000e-01
NL_REG_2__SCAN_IN,sa0,1,1,5.0000000000e-01
GAMMA_REG_1__SCAN_IN,sa1,30,0,1.8786621094e-01
NL_REG_2__SCAN_IN,sa1,1,1,5.0000000000e-01
NL_REG_3__SCAN_IN,sa0,1,1,5.0000000000e-01
GAMMA_REG_2__SCAN_IN,sa1,30,0,1.9108581543e-01
NL_REG_3__SCAN_IN,sa1,1,1,5.0000000000e-01
GAMMA_REG_3__SCAN_IN,sa1,30,0,2.4090576172e-01
MEMORY_REG_10__0__SCAN_IN,sa0,30,0,4.9444580078e-01
GAMMA_REG_4__SCAN_IN,sa1,30,0,2.4999970198e-01
MEMORY_REG_10__0__SCAN_IN,sa1,30,0,4.9444580078e-01
MEMORY_REG_10__1__SCAN_IN,sa0,30,0,4.9444580078e-01
MEMORY_REG_11__0__SCAN_IN,sa0,30,0,4.9316728115e-01
MEMORY_REG_20__0__SCAN_IN,sa0,30,0,4.9224853516e-01
NLOSS_REG_SCAN_IN,sa0,1,1,5.0000000000e-01
MEMORY_REG_10__1__SCAN_IN,sa1,30,0,4.9444580078e-01
MEMORY_REG_11__0__SCAN_IN,sa1,30,0,4.9316728115e-01
MEMORY_REG_11__1__SCAN_IN,sa0,30,0,4.9316728115e-01
MEMORY_REG_12__0__SCAN_IN,sa0,30,0,4.9224853516e-01
MEMORY_REG_20__0__SCAN_IN,sa1,30,0,4.9224853516e-01
MEMORY_REG_20__1__SCAN_IN,sa0,30,0,4.9224853516e-01
MEMORY_REG_21__0__SCAN_IN,sa0,30,0,4.9218750094e-01
MEMORY_REG_30__0__SCAN_IN,sa0,30,0,4.9218750233e-01
NLOSS_REG_SCAN_IN,sa1,1,1,5.0000000000e-01
MEMORY_REG_11__1__SCAN_IN,sa1,30,0,4.9316728115e-01
MEMORY_REG_12__0__SCAN_IN,sa1,30,0,4.9224853516e-01
MEMORY_REG_12__1__SCAN_IN,sa0,30,0,4.9224853516e-01
MEMORY_REG_13__0__SCAN_IN,sa0,30,0,4.9218750094e-01
MEMORY_REG_20__1__SCAN_IN,sa1,30,0,4.9224853516e-01
MEMORY_REG_21__0__SCAN_IN,sa1,30,0,4.9218750094e-01
